VehicleID,symboling,normalized_losses,make,fuel_type,aspiration,num_of_doors,body_style,drive_wheels,engine_location,wheel_base,length,width,height,curb_weight,engine_type,num_of_cylinders,engine_size,fuel_system,bore,stroke,compression_ratio,horsepower,peak_rpm,city_mpg,highway_mpg,price,car_color,registration_year,previous_owners,dealer_service_rating
V0898,-3,163.0,nissan,gas,std,two,sedan,fwd,front,114.2,194.1,66.7,55.3,2475,ohc,two,146,1bbl,3.51,2.08,20.5,257.0,5036.0,37,42,21454.0,Blue,1989,3,1.0
V0899,1,142.0,bmw,gas,std,two,sedan,rwd,front,113.8,151.9,61.7,59.7,3841,ohc,four,155,mpfi,3.24,3.47,22.6,85.0,5677.0,34,41,44222.0,White,1980,4,4.7
V0900,0,93.0,toyota,gas,turbo,four,hatchback,4wd,front,112.5,141.4,69.0,58.9,3553,l,six,155,2bbl,3.88,2.45,12.7,145.0,5887.0,30,37,19324.0,Green,1985,1,2.9
V0901,3,182.0,mitsubishi,gas,turbo,two,hardtop,fwd,front,108.2,197.3,62.8,50.0,2430,ohc,four,152,mpfi,3.6,4.03,7.3,193.0,6356.0,36,40,19911.0,Black,1983,2,2.4
V0902,1,238.0,volvo,gas,turbo,four,hatchback,fwd,front,92.9,170.1,65.6,57.8,3596,ohc,two,160,2bbl,3.1,4.06,22.8,131.0,4842.0,29,36,24068.0,Brown,1988,5,1.0
V0903,3,161.0,toyota,gas,std,four,hatchback,fwd,front,114.8,179.7,66.1,57.9,2866,dohcv,eight,117,mpfi,3.08,2.64,7.2,129.0,4323.0,40,44,24068.0,Green,1987,3,5.0
V0904,0,160.0,volvo,diesel,std,four,wagon,fwd,front,119.7,193.7,71.1,50.1,3824,dohcv,six,205,idi,3.24,2.95,9.6,99.0,5389.0,27,30,38474.0,Blue,1981,5,4.4
V0905,-1,75.0,toyota,gas,turbo,two,hatchback,fwd,front,93.0,165.1,62.3,54.4,1577,ohc,two,283,1bbl,3.2,2.58,18.6,201.0,5533.0,30,38,26174.0,Brown,1983,5,1.4
V0906,-1,195.0,mercedes-benz,diesel,turbo,two,sedan,fwd,front,91.1,170.4,60.8,52.6,3655,ohcf,three,164,2bbl,3.89,3.38,20.3,170.0,5485.0,29,34,45400.0,Red,1987,1,3.0
V0907,-3,135.0,volvo,gas,std,two,sedan,fwd,front,97.6,143.2,67.5,52.4,2968,ohcv,twelve,170,mpfi,3.76,4.07,17.9,117.0,5182.0,30,33,33494.0,Red,1984,4,4.5
V0908,1,192.0,honda,gas,std,two,sedan,fwd,front,117.3,196.8,69.7,50.5,2416,ohc,four,240,mfi,3.2,2.26,7.8,165.0,4336.0,32,36,23600.0,Green,1981,5,4.2
V0909,-2,219.0,peugot,gas,turbo,four,sedan,fwd,front,111.9,165.1,67.4,56.2,2928,ohcf,eight,157,idi,3.67,4.11,15.7,92.0,6158.0,29,32,15476.0,Black,1988,4,1.0
V0910,-2,145.0,toyota,gas,std,four,wagon,4wd,front,99.7,151.6,65.6,51.6,2608,ohc,four,293,mpfi,3.36,2.75,7.3,61.0,5487.0,27,33,24068.0,Green,1986,5,1.1
V0911,0,145.0,dodge,diesel,std,two,hardtop,fwd,front,103.6,152.2,69.3,51.6,2843,rotor,four,175,2bbl,3.07,3.79,8.3,170.0,6497.0,35,38,24068.0,White,1987,1,1.4
V0912,3,166.0,mazda,gas,std,two,hatchback,fwd,front,113.8,156.5,68.9,53.8,2081,ohc,five,230,idi,3.77,2.09,20.7,268.0,4575.0,34,37,27823.0,Red,1988,3,3.1
V0913,3,248.0,toyota,gas,std,four,sedan,rwd,front,96.9,148.2,63.2,57.4,3401,ohcv,twelve,64,2bbl,3.33,3.06,21.2,263.0,4182.0,42,46,20580.0,Green,1987,4,2.9
V0914,2,217.0,toyota,gas,std,four,hardtop,rwd,front,117.6,184.7,65.4,50.9,3839,ohc,four,208,spfi,3.52,2.76,21.1,224.0,4526.0,26,31,25372.0,Silver,1986,4,2.0
V0915,3,207.0,plymouth,gas,std,four,hardtop,fwd,front,101.0,153.1,71.5,57.6,2234,ohcv,six,80,mpfi,3.3,2.56,16.6,139.0,5207.0,38,42,14426.0,Silver,1983,1,2.3
V0916,-2,187.0,volvo,diesel,std,four,sedan,fwd,front,115.2,167.6,62.6,48.3,2828,dohc,two,140,mpfi,2.93,3.165,11.5,186.0,5030.0,35,43,37088.0,Red,1988,1,3.3
V0917,1,149.0,mitsubishi,diesel,std,four,sedan,fwd,front,113.4,203.8,65.6,53.8,3385,ohc,eight,85,mpfi,2.7,3.165,9.8,163.0,5351.0,36,39,24068.0,Red,1990,2,4.9
V0918,-2,228.0,audi,gas,std,four,hatchback,fwd,front,103.4,173.5,61.3,55.0,2247,ohc,two,75,2bbl,3.01,3.28,15.5,207.0,6096.0,46,52,34778.0,Brown,1990,5,4.6
V0919,3,73.0,subaru,gas,std,two,sedan,rwd,front,91.8,175.8,63.1,57.8,1614,dohc,six,279,2bbl,3.86,2.28,22.1,191.0,5791.0,25,32,28817.0,Grey,1985,4,3.1
V0920,0,108.0,toyota,gas,std,two,hatchback,rwd,front,113.3,149.6,70.4,49.5,2991,ohc,four,70,4bbl,2.61,3.4,10.5,170.0,5551.0,42,47,17238.0,Black,1982,3,4.4
V0921,1,81.0,nissan,gas,turbo,four,sedan,rwd,front,110.1,184.1,63.0,56.3,2657,ohc,four,69,1bbl,3.81,2.92,14.9,282.0,5999.0,42,48,19862.0,Silver,1989,3,2.5
V0922,0,207.0,volkswagen,diesel,std,four,hatchback,rwd,front,98.4,174.1,67.1,58.1,2048,ohc,five,210,1bbl,2.61,2.12,10.7,204.0,6319.0,30,33,22926.0,Grey,1982,2,1.8
V0923,0,135.0,audi,gas,std,four,sedan,rwd,front,88.0,174.1,-64.9,54.7,2343,l,three,281,2bbl,3.04,3.37,7.9,135.0,6063.0,29,37,45400.0,White,1988,3,3.5
V0924,-3,163.0,nissan,gas,turbo,four,hatchback,rwd,front,114.0,197.7,67.8,51.2,1841,dohc,four,163,mpfi,3.23,3.74,22.1,174.0,5393.0,35,39,20677.0,Silver,1984,3,3.7
V0925,1,233.0,plymouth,gas,std,four,hatchback,rwd,rear,88.8,151.8,62.1,49.8,3186,dohc,two,212,idi,3.72,2.76,22.1,170.0,4228.0,31,35,21595.0,Blue,1985,5,1.7
V0926,-1,184.0,  audi,gas,std,two,sedan,rwd,front,106.8,181.1,71.4,59.2,3158,ohc,eight,270,idi,3.21,3.38,20.8,274.0,5955.0,26,32,30207.0,White,1990,2,3.3
V0927,2,128.0,dodge,gas,std,four,sedan,fwd,front,106.4,148.5,69.6,51.5,1655,dohc,two,258,mpfi,3.91,2.83,19.0,157.0,4286.0,30,33,20519.0,Red,1986,5,3.0
V0928,3,228.0,saab,gas,std,four,hardtop,rwd,front,87.4,180.4,71.3,57.1,3643,l,twelve,252,1bbl,3.47,3.3,12.4,130.0,4708.0,21,29,35995.0,Brown,1990,3,1.7
V0929,1,216.0,toyota,gas,std,four,hardtop,rwd,front,115.3,186.7,67.8,52.9,2125,ohc,four,95,mpfi,2.66,2.89,7.5,172.0,5409.0,44,48,16368.0,Green,1984,4,3.9
V0930,-3,109.0,audi,diesel,std,four,sedan,rwd,front,97.5,188.6,71.2,54.8,2988,dohc,twelve,267,2bbl,3.47,3.165,10.1,242.0,6204.0,22,30,45400.0,Red,1984,5,1.8
V0931,0,163.0,nissan,gas,std,two,hardtop,rwd,front,92.4,152.3,65.3,49.1,2827,ohc,two,167,4bbl,3.09,2.97,10.7,75.0,5610.0,34,38,15962.0,Silver,1986,2,2.8
V0932,1,107.0,mazda,gas,std,four,sedan,fwd,front,90.1,166.2,64.5,58.7,3263,ohc,four,323,2bbl,2.6,3.165,20.6,65.0,5593.0,24,20,24191.0,White,1981,2,4.0
V0933,1,185.0,toyota,gas,std,four,sedan,rwd,front,90.7,148.2,64.9,57.8,2597,ohcv,three,78,mpfi,3.87,3.31,19.2,278.0,5389.0,44,50,19658.0,Red,1985,5,1.9
V0934,0,113.0,chevrolet,gas,turbo,two,convertible,rwd,front,118.0,188.0,62.5,56.0,2786,ohc,twelve,117,2bbl,3.66,3.51,17.7,243.0,5553.0,34,38,24068.0,Blue,1980,3,1.6
V0935,-1,116.0,audi,gas,std,four,sedan,fwd,front,89.8,197.7,61.4,51.8,1763,dohc,eight,279,mpfi,3.24,3.44,11.8,253.0,5378.0,29,37,45400.0,Red,1984,5,3.1
V0936,-2,238.0,toyota,gas,std,four,sedan,fwd,front,106.4,156.7,64.8,59.1,3228,rotor,four,152,mpfi,3.8,3.64,22.9,193.0,6401.0,29,32,20767.0,Red,1987,1,1.2
V0937,1,176.0,nissan,gas,std,four,sedan,fwd,rear,90.0,194.4,69.0,49.9,2932,ohcf,eight,124,2bbl,3.24,3.59,18.0,192.0,4536.0,38,41,18604.0,Black,1985,3,3.2
V0938,-3,186.0,bmw,gas,turbo,four,sedan,rwd,front,-98.3,158.6,64.1,55.7,1941,ohc,four,153,mpfi,3.5,3.07,12.8,226.0,5712.0,32,37,45400.0,White,1990,1,1.9
V0939,-2,235.0,honda,diesel,std,four,hatchback,rwd,front,-90.3,154.9,62.0,56.5,1992,l,six,271,2bbl,3.27,2.65,17.6,267.0,4747.0,26,32,28079.0,Green,1990,2,3.0
V0940,-2,146.0,toyota,gas,std,four,sedan,rwd,front,88.8,154.0,60.8,51.5,50000,ohc,six,108,1bbl,3.41,3.14,20.2,146.0,4461.0,500,40,17732.0,Red,1989,3,1.7
V0941,0,203.0,honda,gas,std,four,sedan,rwd,rear,109.6,181.0,67.3,58.7,3988,ohc,four,196,mpfi,3.14,4.14,17.6,54.0,5027.0,30,33,19511.0,Green,1981,1,2.6
V0942,-2,163.0,toyota,gas,turbo,four,hatchback,fwd,rear,118.1,175.2,67.9,56.9,2684,ohc,four,139,1bbl,3.47,3.51,20.8,93.0,5598.0,37,40,16701.0,Brown,1985,2,2.5
V0943,0,85.0,plymouth,diesel,std,four,hatchback,rwd,front,113.0,185.5,66.3,54.8,3675,dohc,four,120,spdi,3.84,2.89,18.6,93.0,6382.0,33,36,15411.0,Silver,1983,4,1.1
V0944,1,176.0,nissan,gas,turbo,two,hardtop,rwd,front,115.9,149.5,60.4,50.6,2695,ohc,four,316,mpfi,3.8,2.71,11.6,249.0,5483.0,22,29,29503.0,Silver,1981,2,3.1
V0945,3,68.0,audi,gas,std,four,sedan,fwd,front,110.2,202.8,61.9,56.3,2216,dohc,two,226,1bbl,3.61,3.25,16.3,218.0,5859.0,34,39,45400.0,Blue,1980,4,1.6
V0946,-1,113.0,saab,gas,std,four,hatchback,rwd,front,92.7,177.1,66.6,56.5,2400,l,three,213,2bbl,3.55,2.96,13.1,106.0,5389.0,33,38,29457.0,Brown,1981,1,4.2
V0947,-1,136.0,mercedes-benz,gas,std,four,sedan,4wd,front,111.3,200.4,64.9,49.1,3422,ohc,four,77,2bbl,3.72,2.57,8.9,62.0,4867.0,40,44,34685.0,Silver,1985,5,2.5
V0948,3,201.0,mazda,gas,std,four,sedan,rwd,front,112.1,177.2,60.5,56.5,1536,ohcv,two,160,mpfi,3.09,3.64,8.9,195.0,5137.0,34,37,19771.0,Black,1989,4,2.2
V0949,2,181.0,subaru,gas,std,four,sedan,fwd,front,98.5,193.9,70.5,54.7,3629,ohc,six,282,1bbl,2.58,3.26,7.4,132.0,4554.0,21,27,26350.0,Green,1984,3,4.3
V0950,1,66.0,toyota,gas,turbo,four,sedan,rwd,front,101.5,187.0,62.8,56.4,3072,ohc,eight,304,idi,3.53,3.11,18.3,168.0,5329.0,17,23,26274.0,White,1983,3,1.6
V0951,-3,163.0,plymouth,gas,turbo,four,hatchback,fwd,front,101.8,164.7,67.3,53.4,4032,ohc,six,282,2bbl,3.67,2.74,200.0,93.0,5959.0,19,24,21688.0,Brown,1984,5,3.1
V0952,-2,129.0,toyota,gas,std,four,hatchback,fwd,front,95.2,143.4,67.7,48.5,3921,dohc,five,123,1bbl,2.71,3.165,9.1,216.0,6468.0,31,34,22580.0,Silver,1990,1,3.6
V0953,2,164.0,plymouth,gas,std,two,hardtop,rwd,front,114.5,172.6,69.0,49.3,3575,ohc,six,200,2bbl,3.56,3.84,14.9,108.0,5389.0,30,34,18555.0,Black,1988,3,2.4
V0954,-1,239.0,mercedes-benz,gas,std,four,hardtop,fwd,front,117.0,176.3,62.3,54.2,1494,ohcv,four,172,mpfi,3.06,2.16,21.4,179.0,5554.0,38,45,45400.0,Brown,1986,4,4.6
V0955,-2,162.0,nissan,diesel,std,two,sedan,fwd,front,95.2,203.0,65.6,58.1,3742,ohc,two,68,mfi,3.84,3.85,9.7,172.0,5389.0,37,43,15813.0,White,1986,3,4.7
V0956,-2,163.0,volkswagen,gas,turbo,four,hatchback,fwd,front,99.4,207.2,67.0,52.2,2078,ohc,eight,317,mpfi,2.59,3.57,19.9,180.0,6021.0,21,28,24068.0,Brown,1985,2,2.6
V0957,0,121.0,honda,gas,std,two,hatchback,rwd,front,89.1,187.2,71.0,48.3,1899,ohcf,three,223,mpfi,3.32,3.83,17.0,210.0,5389.0,30,34,24805.0,Grey,1984,4,1.6
V0958,2,71.0,volvo,gas,std,four,sedan,fwd,rear,106.4,167.4,70.9,52.1,2926,ohc,six,323,2bbl,3.18,2.42,17.9,101.0,5362.0,24,29,45338.0,Green,1989,1,3.4
V0959,-3,163.0,toyota,gas,turbo,two,sedan,rwd,front,95.6,144.7,66.7,57.6,2969,dohc,six,172,2bbl,3.64,2.3,17.3,214.0,5462.0,31,39,23545.0,Blue,1988,5,3.6
V0960,2,250.0,volvo,diesel,turbo,four,sedan,rwd,rear,106.2,185.8,62.6,57.7,-100,ohcv,three,161,idi,2.82,2.69,8.0,163.0,5074.0,32,35,34815.0,Black,1990,3,4.3
V0961,-3,225.0,subaru,gas,std,four,wagon,rwd,front,112.3,200.4,69.4,58.4,2125,ohcv,twelve,87,1bbl,2.9,3.29,11.6,210.0,6061.0,45,50,19754.0,White,1983,4,2.4
V0962,0,189.0,nissan,gas,turbo,two,sedan,fwd,front,120.4,197.3,65.0,56.4,2676,ohcv,twelve,230,2bbl,3.31,2.59,7.2,264.0,4232.0,32,35,27284.0,White,1984,3,1.1
V0963,2,163.0,bmw,gas,std,two,sedan,rwd,front,101.6,203.1,60.8,49.0,3996,ohc,four,310,mpfi,2.55,4.01,18.3,199.0,5312.0,20,28,45400.0,Black,1990,3,3.1
V0964,0,76.0,bmw,gas,std,four,sedan,4wd,front,89.6,198.5,66.2,59.7,3911,ohc,six,68,1bbl,3.57,2.59,12.2,196.0,5060.0,35,42,43642.0,White,1987,5,1.1
V0965,-3,244.0,bmw,gas,std,four,wagon,fwd,front,91.1,156.0,67.4,58.5,1903,ohc,four,99,1bbl,3.81,2.76,11.6,286.0,5540.0,40,45,45400.0,White,1990,4,2.7
V0966,2,231.0,mazda,gas,std,four,hatchback,rwd,front,90.1,175.4,68.2,57.9,3020,dohc,eight,205,mpfi,2.69,2.2,22.8,211.0,5481.0,29,34,24068.0,Silver,1982,5,4.1
V0967,2,99.0,mazda,gas,std,four,sedan,fwd,front,113.7,161.7,66.4,51.7,1513,ohc,six,263,1bbl,3.4,2.13,9.8,132.0,5534.0,32,38,21310.0,Red,1990,4,4.6
V0968,0,139.0,dodge,gas,turbo,four,sedan,rwd,front,87.0,193.2,64.9,51.5,1656,ohc,eight,228,2bbl,2.85,2.18,18.7,148.0,5975.0,35,38,18997.0,Green,1982,2,2.3
V0969,0,126.0,porsche,gas,turbo,two,sedan,fwd,front,92.7,176.5,64.1,49.0,2127,ohc,three,182,1bbl,3.62,4.01,13.8,150.0,5173.0,35,39,45400.0,Silver,1990,3,3.8
V0970,-1,241.0,volkswagen,gas,std,four,convertible,rwd,front,116.4,191.3,69.6,49.2,3271,ohcv,four,153,mpfi,2.74,4.02,19.9,93.0,4457.0,31,35,16326.0,White,1984,2,3.4
V0971,1,180.0,chevrolet,diesel,std,two,hatchback,rwd,front,120.2,198.5,68.2,49.5,3527,ohc,eight,281,2bbl,3.58,3.165,22.3,211.0,4592.0,21,29,26346.0,Brown,1988,2,2.1
V0972,-3,234.0,mazda,diesel,std,four,hatchback,fwd,front,105.8,205.5,60.3,51.1,2388,ohc,two,177,2bbl,2.86,3.84,19.2,195.0,4891.0,31,39,24068.0,Grey,1987,1,2.5
V0973,2,206.0,toyota,gas,std,two,sedan,rwd,front,89.2,204.2,72.0,51.9,4001,l,three,281,4bbl,3.24,3.94,9.5,73.0,5506.0,19,23,23576.0,Grey,1988,3,3.6
V0974,-1,122.0,plymouth,gas,std,two,hardtop,fwd,front,90.0,176.4,67.2,59.5,2114,ohcv,two,209,idi,2.55,2.59,22.0,173.0,5205.0,28,36,17997.0,Brown,1990,2,2.9
V0975,-1,163.0,dodge,gas,std,two,hatchback,fwd,front,120.5,189.7,72.0,54.4,3212,ohc,two,69,mpfi,3.75,3.36,12.2,210.0,5396.0,39,45,15214.0,White,1982,2,2.0
V0976,-1,235.0,nissan,gas,std,four,hatchback,rwd,front,107.1,160.9,66.4,53.0,1956,l,two,171,2bbl,3.78,2.94,-1.0,150.0,5853.0,32,37,19757.0,Silver,1982,4,1.3
V0977,3,184.0,volkswagen,gas,std,four,sedan,fwd,front,112.4,146.6,70.9,52.1,2989,ohcf,four,202,2bbl,3.41,3.45,18.1,62.0,5252.0,31,37,24068.0,Silver,1980,1,2.4
V0978,2,193.0,toyota,gas,std,four,sedan,fwd,front,113.7,196.8,63.4,52.8,2956,l,five,195,2bbl,3.67,3.52,16.7,135.0,4320.0,26,31,19705.0,Brown,1989,5,2.3
V0979,2,163.0,audi,diesel,std,four,wagon,fwd,front,117.1,162.1,70.9,52.4,2095,dohc,four,312,2bbl,3.8,4.06,18.6,65.0,5991.0,25,29,45400.0,Silver,1980,4,2.0
V0980,3,216.0,nissan,gas,turbo,two,sedan,4wd,front,113.3,142.8,72.2,59.0,3218,ohc,two,306,mpfi,3.23,2.2,16.6,63.0,5964.0,17,23,23794.0,White,1983,2,1.5
V0981,1,70.0,peugot,gas,std,four,wagon,rwd,front,100.4,156.4,68.4,51.9,2253,ohc,twelve,72,1bbl,3.2,2.72,19.7,268.0,5389.0,46,53,24068.0,Green,1981,3,2.0
V0982,1,226.0,dodge,gas,std,four,sedan,rwd,front,109.9,162.8,63.1,57.1,2457,ohc,five,257,idi,3.24,2.21,16.8,77.0,4303.0,24,30,19136.0,Green,1982,3,1.4
V0983,1,193.0,saab,gas,std,two,sedan,rwd,front,101.0,143.2,60.7,52.6,3783,dohc,four,194,idi,3.24,3.33,20.8,283.0,4982.0,27,32,39675.0,Grey,1985,4,4.6
V0984,1,163.0,volkswagen,gas,std,two,hatchback,fwd,front,106.9,180.5,63.6,54.4,3353,ohc,four,206,1bbl,3.39,2.91,13.0,159.0,5910.0,31,38,23224.0,Silver,1980,4,3.8
V0985,-1,113.0,mazda,gas,turbo,two,wagon,4wd,front,99.7,194.1,70.0,56.6,1493,ohcv,four,237,mpfi,3.51,3.11,7.3,72.0,5087.0,34,37,18460.0,Red,1985,5,2.3
V0986,1,203.0,mercedes-benz,gas,std,four,hardtop,rwd,front,91.8,146.0,68.1,59.0,1785,dohcv,four,264,mfi,3.6,4.08,15.9,184.0,5249.0,27,33,45400.0,Silver,1988,1,4.8
V0987,-2,120.0,mercedes-benz,gas,std,two,hatchback,rwd,front,89.6,169.4,60.7,50.4,3557,dohc,eight,275,mpfi,3.36,3.77,7.1,254.0,4803.0,24,29,45400.0,Brown,1985,1,1.4
V0988,-3,178.0,TOYOTA ,gas,std,four,wagon,rwd,front,120.8,183.5,66.2,53.5,3722,ohcv,four,75,1bbl,3.54,3.55,9.8,265.0,5389.0,34,40,36118.0,Grey,1980,3,1.4
V0989,0,246.0,bmw,gas,std,four,hatchback,4wd,front,92.5,152.3,63.8,50.0,3335,dohc,five,65,2bbl,2.81,2.88,16.0,215.0,5389.0,41,49,45400.0,Green,1987,2,1.3
V0990,-2,133.0,mitsubishi,gas,turbo,four,sedan,fwd,front,117.9,174.8,65.0,50.0,2794,dohc,four,204,mpfi,3.93,3.165,19.3,107.0,4803.0,27,31,19334.0,Blue,1980,2,3.3
V0991,1,112.0,nissan,gas,std,two,sedan,rwd,front,86.8,163.5,64.2,58.3,0,ohc,two,210,2bbl,2.88,3.44,20.8,258.0,5688.0,27,34,26576.0,Silver,1981,1,2.5
V0992,2,90.0,porsche,gas,std,four,sedan,fwd,front,118.3,181.1,71.7,53.0,3511,ohcf,six,77,1bbl,3.55,3.8,15.6,282.0,4662.0,40,46,45400.0,Brown,1983,3,4.1
V0993,1,191.0,audi,gas,std,four,sedan,fwd,front,108.2,149.2,66.9,52.5,4065,ohc,four,205,idi,3.1,2.92,20.9,200.0,5669.0,24,27,45400.0,White,1986,4,1.0
V0994,2,220.0,volvo,gas,std,four,sedan,rwd,front,106.7,166.7,67.3,58.0,2676,ohc,two,101,spdi,2.67,3.58,21.2,254.0,4726.0,36,43,37650.0,Grey,1985,4,4.1
V0995,3,115.0,peugot,gas,turbo,four,sedan,rwd,front,116.6,189.4,64.1,51.9,2633,ohcf,two,136,1bbl,3.16,2.5,15.7,170.0,5961.0,37,45,21000.0,Brown,1981,1,3.1
V0996,3,72.0,volvo,diesel,std,four,hatchback,fwd,front,108.8,169.8,62.5,48.3,2936,ohc,four,112,idi,3.89,3.99,14.3,159.0,5138.0,37,44,32311.0,Green,1990,5,4.4
V0997,0,114.0,toyota,gas,std,four,sedan,fwd,front,113.1,175.1,70.1,53.1,4036,ohc,eight,122,idi,3.24,2.68,12.6,94.0,6567.0,37,41,15916.0,Blue,1989,3,4.8
V0998,-2,170.0,dodge,gas,std,four,sedan,rwd,front,106.2,144.8,63.4,50.0,3148,dohc,eight,70,spdi,3.56,3.79,22.2,103.0,5989.0,42,48,12044.0,Blue,1989,2,3.5
V0999,-2,186.0,volkswagen,gas,turbo,four,hardtop,fwd,front,101.4,188.6,69.9,58.0,2378,dohc,six,211,idi,3.22,3.36,16.3,145.0,5389.0,32,35,24068.0,Red,1985,5,4.2
V1000,1,78.0,honda,gas,std,four,hatchback,fwd,front,102.2,143.8,67.6,54.4,1862,ohcv,three,93,spdi,2.73,2.71,10.3,110.0,6548.0,44,50,13426.0,Silver,1990,1,1.8
V1001,0,163.0,mazda,gas,std,four,wagon,rwd,front,112.5,143.7,66.4,56.5,2028,ohc,twelve,132,mpfi,3.27,4.04,10.8,241.0,5625.0,39,44,19829.0,Green,1987,4,3.2
V1002,3,90.0,toyota,diesel,std,four,hatchback,rwd,front,100.7,164.7,66.8,-54.1,2863,ohc,four,280,2bbl,3.31,2.41,14.0,120.0,5941.0,24,32,25131.0,Brown,1981,1,3.6
V1003,-3,241.0,dodge,diesel,std,four,sedan,rwd,front,103.5,142.8,69.3,54.2,2015,ohcv,six,94,4bbl,3.78,3.52,14.5,130.0,4462.0,38,44,14931.0,Blue,1985,1,2.9
V1004,1,155.0,mercedes-benz,gas,std,two,sedan,rwd,front,101.2,176.9,64.4,59.7,3651,dohc,four,290,mfi,3.48,3.92,15.4,105.0,4866.0,17,22,45400.0,Brown,1986,4,2.5
V1005,-2,141.0,subaru,gas,std,four,hatchback,fwd,front,116.5,166.9,72.1,-50.2,1743,dohcv,four,289,2bbl,3.37,3.34,22.3,68.0,5389.0,26,29,22511.0,Brown,1987,1,2.0
V1006,0,148.0,audi,gas,std,two,sedan,fwd,front,109.9,-168.2,62.3,53.4,2010,dohcv,eight,262,2bbl,3.47,2.25,13.9,269.0,6041.0,26,29,45400.0,Black,1985,3,4.0
V1007,0,194.0,volkswagen,gas,std,two,hardtop,fwd,front,115.1,174.5,60.6,49.9,-100,dohc,four,110,idi,3.47,3.16,14.9,167.0,4977.0,34,42,24068.0,Silver,1985,5,3.2
V1008,-1,148.0,volvo,gas,std,four,hardtop,fwd,front,88.7,198.8,66.3,58.6,3610,ohcv,four,68,2bbl,2.54,3.21,8.3,263.0,4850.0,36,40,37352.0,Grey,1981,4,3.7
V1009,-2,136.0,toyota,gas,turbo,four,convertible,rwd,front,108.8,166.9,70.1,49.2,2260,ohc,six,124,2bbl,3.24,2.94,14.0,67.0,4156.0,36,41,14847.0,Black,1980,2,4.2
V1010,-2,104.0,honda,gas,std,two,hatchback,rwd,front,116.7,165.4,69.3,59.2,1681,ohc,twelve,191,mpfi,3.24,3.44,12.4,170.0,4956.0,31,34,16987.0,Brown,1987,3,4.1
V1011,0,197.0,honda,gas,std,four,sedan,fwd,front,103.9,156.2,67.8,51.8,3285,ohc,six,186,1bbl,2.94,2.41,15.8,129.0,4382.0,27,35,19279.0,Blue,1989,2,3.9
V1012,-3,163.0,mercedes-benz,diesel,std,four,sedan,rwd,front,108.8,155.8,72.0,53.0,2964,ohcv,six,204,mpfi,3.13,3.08,21.8,101.0,4554.0,32,36,45400.0,Red,1989,2,3.6
V1013,0,201.0,volvo,gas,std,four,sedan,fwd,front,97.2,168.3,67.5,56.0,3930,ohcv,six,314,1bbl,2.63,2.53,9.2,170.0,4150.0,16,24,45400.0,Silver,1989,5,2.8
V1014,0,212.0,honda,gas,turbo,four,sedan,fwd,front,120.4,174.0,66.8,51.1,2866,dohc,five,72,1bbl,3.24,4.0,22.5,232.0,5389.0,38,41,18975.0,White,1985,2,3.2
V1015,-1,163.0,jaguar,gas,turbo,four,sedan,rwd,front,97.1,187.2,61.8,56.5,3834,ohc,twelve,77,mpfi,3.24,3.77,16.8,211.0,6466.0,34,40,45400.0,White,1985,3,1.7
